customer_id,purchase_date,amount,age,income,signup_date,churn,purchase_id
CUST0597,2023-11-27,294.68,28,116443,2019-12-29,0,PUR05426
CUST0597,2020-03-03,51.24,28,116443,2019-12-29,0,PUR05427
CUST0597,2022-09-01,216.6,28,116443,2019-12-29,0,PUR05428
CUST0597,2021-01-15,125.93,28,116443,2019-12-29,0,PUR05429
CUST0597,2022-03-19,228.0,28,116443,2019-12-29,0,PUR05430
CUST0597,2021-02-27,220.5,28,116443,2019-12-29,0,PUR05431
CUST0597,2023-02-02,487.16,28,116443,2019-12-29,0,PUR05432
CUST0597,2022-05-15,305.28,28,116443,2019-12-29,0,PUR05433
CUST0597,2020-10-21,199.4,28,116443,2019-12-29,0,PUR05434
CUST0597,2021-07-24,22.9,28,116443,2019-12-29,0,PUR05435
CUST0597,2020-09-10,424.63,28,116443,2019-12-29,0,PUR05436
CUST0597,2022-08-21,118.03,28,116443,2019-12-29,0,PUR05437
CUST0597,2021-01-25,425.72,28,116443,2019-12-29,0,PUR05438
CUST0597,2020-03-26,229.07,28,116443,2019-12-29,0,PUR05439
CUST0597,2020-06-27,145.35,28,116443,2019-12-29,0,PUR05440
CUST0598,2019-01-14,273.95,46,77132,2018-05-27,0,PUR05441
CUST0598,2021-01-17,56.19,46,77132,2018-05-27,0,PUR05442
CUST0598,2022-05-22,127.94,46,77132,2018-05-27,0,PUR05443
CUST0598,2020-11-03,396.58,46,77132,2018-05-27,0,PUR05444
CUST0598,2022-06-06,391.89,46,77132,2018-05-27,0,PUR05445
CUST0598,2023-11-01,162.26,46,77132,2018-05-27,0,PUR05446
CUST0598,2020-02-10,351.92,46,77132,2018-05-27,0,PUR05447
CUST0598,2019-04-15,342.77,46,77132,2018-05-27,0,PUR05448
CUST0598,2021-01-14,84.34,46,77132,2018-05-27,0,PUR05449
CUST0598,2022-12-09,405.11,46,77132,2018-05-27,0,PUR05450
CUST0598,2020-12-23,239.31,46,77132,2018-05-27,0,PUR05451
CUST0598,2023-11-10,367.14,46,77132,2018-05-27,0,PUR05452
CUST0598,2023-10-25,412.29,46,77132,2018-05-27,0,PUR05453
CUST0598,2020-01-08,263.21,46,77132,2018-05-27,0,PUR05454
CUST0598,2019-01-03,80.46,46,77132,2018-05-27,0,PUR05455
CUST0598,2018-10-14,365.74,46,77132,2018-05-27,0,PUR05456
CUST0599,2022-09-03,326.1,53,98945,2021-11-16,0,PUR05457
CUST0599,2023-03-07,202.04,53,98945,2021-11-16,0,PUR05458
CUST0599,2022-04-20,272.03,53,98945,2021-11-16,0,PUR05459
CUST0599,2023-07-18,380.82,53,98945,2021-11-16,0,PUR05460
CUST0599,2023-09-22,209.7,53,98945,2021-11-16,0,PUR05461
CUST0599,2023-03-07,419.29,53,98945,2021-11-16,0,PUR05462
CUST0599,2023-01-13,412.89,53,98945,2021-11-16,0,PUR05463
CUST0599,2023-08-02,140.75,53,98945,2021-11-16,0,PUR05464
CUST0600,2019-02-12,202.4,42,102050,2018-11-13,1,PUR05465
CUST0600,2019-05-28,164.75,42,102050,2018-11-13,1,PUR05466
CUST0600,2019-01-04,228.24,42,102050,2018-11-13,1,PUR05467
CUST0600,2019-01-28,426.83,42,102050,2018-11-13,1,PUR05468
CUST0600,2018-12-30,208.04,42,102050,2018-11-13,1,PUR05469
CUST0601,2019-07-13,110.82,38,115402,2018-09-20,0,PUR05470
CUST0601,2022-12-19,215.81,38,115402,2018-09-20,0,PUR05471
CUST0602,2022-12-06,223.44,53,22983,2019-09-25,0,PUR05472
CUST0602,2022-04-27,184.82,53,22983,2019-09-25,0,PUR05473
CUST0602,2022-02-16,386.53,53,22983,2019-09-25,0,PUR05474
CUST0602,2019-11-29,83.51,53,22983,2019-09-25,0,PUR05475
CUST0603,2020-02-03,367.44,27,117241,2019-01-11,0,PUR05476
CUST0603,2020-07-18,485.83,27,117241,2019-01-11,0,PUR05477
CUST0603,2022-01-30,332.8,27,117241,2019-01-11,0,PUR05478
CUST0603,2020-09-11,314.96,27,117241,2019-01-11,0,PUR05479
CUST0603,2023-08-18,144.86,27,117241,2019-01-11,0,PUR05480
CUST0603,2023-08-02,60.32,27,117241,2019-01-11,0,PUR05481
CUST0603,2020-05-16,188.15,27,117241,2019-01-11,0,PUR05482
CUST0603,2023-03-08,473.98,27,117241,2019-01-11,0,PUR05483
CUST0603,2020-11-14,360.92,27,117241,2019-01-11,0,PUR05484
CUST0603,2023-01-15,455.14,27,117241,2019-01-11,0,PUR05485
CUST0603,2021-07-11,307.38,27,117241,2019-01-11,0,PUR05486
CUST0603,2021-01-30,122.72,27,117241,2019-01-11,0,PUR05487
CUST0603,2020-10-09,253.17,27,117241,2019-01-11,0,PUR05488
CUST0603,2023-10-01,130.57,27,117241,2019-01-11,0,PUR05489
CUST0603,2021-06-25,431.27,27,117241,2019-01-11,0,PUR05490
CUST0603,2023-02-09,431.59,27,117241,2019-01-11,0,PUR05491
CUST0604,2023-06-14,161.16,54,40662,2020-07-23,0,PUR05492
CUST0604,2023-04-21,132.34,54,40662,2020-07-23,0,PUR05493
CUST0604,2023-03-17,356.7,54,40662,2020-07-23,0,PUR05494
CUST0604,2021-09-30,162.74,54,40662,2020-07-23,0,PUR05495
CUST0604,2020-09-28,83.89,54,40662,2020-07-23,0,PUR05496
CUST0604,2023-10-14,263.8,54,40662,2020-07-23,0,PUR05497
CUST0604,2021-11-22,467.11,54,40662,2020-07-23,0,PUR05498
CUST0604,2020-12-28,71.07,54,40662,2020-07-23,0,PUR05499
CUST0604,2021-06-03,226.22,54,40662,2020-07-23,0,PUR05500
CUST0604,2021-08-01,263.24,54,40662,2020-07-23,0,PUR05501
CUST0604,2023-07-31,442.29,54,40662,2020-07-23,0,PUR05502
CUST0605,2023-07-01,28.08,26,43510,2020-09-26,0,PUR05503
CUST0605,2023-03-11,476.96,26,43510,2020-09-26,0,PUR05504
CUST0605,2022-05-22,474.54,26,43510,2020-09-26,0,PUR05505
CUST0605,2023-12-18,220.17,26,43510,2020-09-26,0,PUR05506
CUST0605,2023-08-09,59.46,26,43510,2020-09-26,0,PUR05507
CUST0605,2023-04-05,248.63,26,43510,2020-09-26,0,PUR05508
CUST0606,2022-09-09,318.78,41,98187,2021-12-11,1,PUR05509
CUST0606,2022-02-02,260.4,41,98187,2021-12-11,1,PUR05510
CUST0606,2022-02-26,390.89,41,98187,2021-12-11,1,PUR05511
CUST0606,2022-08-09,67.74,41,98187,2021-12-11,1,PUR05512
CUST0606,2022-09-09,480.02,41,98187,2021-12-11,1,PUR05513
CUST0607,2019-07-05,330.82,52,60998,2019-03-22,1,PUR05514
CUST0607,2019-10-31,224.09,52,60998,2019-03-22,1,PUR05515
CUST0607,2019-04-08,452.25,52,60998,2019-03-22,1,PUR05516
CUST0607,2019-07-31,62.43,52,60998,2019-03-22,1,PUR05517
CUST0607,2019-04-27,76.46,52,60998,2019-03-22,1,PUR05518
CUST0608,2021-04-30,30.14,66,76846,2021-02-05,1,PUR05519
CUST0609,2022-05-06,394.14,52,114071,2020-06-06,0,PUR05520
CUST0609,2022-12-14,310.6,52,114071,2020-06-06,0,PUR05521
CUST0609,2020-09-18,305.4,52,114071,2020-06-06,0,PUR05522
CUST0609,2021-05-19,167.63,52,114071,2020-06-06,0,PUR05523
CUST0609,2023-10-31,306.8,52,114071,2020-06-06,0,PUR05524
CUST0609,2022-08-27,182.39,52,114071,2020-06-06,0,PUR05525
CUST0609,2021-10-20,138.47,52,114071,2020-06-06,0,PUR05526
CUST0609,2022-09-13,357.72,52,114071,2020-06-06,0,PUR05527
CUST0609,2021-12-13,466.66,52,114071,2020-06-06,0,PUR05528
CUST0609,2021-11-24,203.83,52,114071,2020-06-06,0,PUR05529
CUST0609,2021-07-20,216.22,52,114071,2020-06-06,0,PUR05530
CUST0609,2021-01-25,341.17,52,114071,2020-06-06,0,PUR05531
CUST0609,2022-05-23,461.56,52,114071,2020-06-06,0,PUR05532
CUST0609,2023-10-05,214.26,52,114071,2020-06-06,0,PUR05533
CUST0609,2022-01-29,278.64,52,114071,2020-06-06,0,PUR05534
CUST0609,2020-10-30,157.75,52,114071,2020-06-06,0,PUR05535
CUST0610,2021-05-15,142.38,65,26640,2019-08-31,0,PUR05536
CUST0610,2020-04-21,166.31,65,26640,2019-08-31,0,PUR05537
CUST0610,2023-07-25,136.74,65,26640,2019-08-31,0,PUR05538
CUST0610,2019-10-24,297.12,65,26640,2019-08-31,0,PUR05539
CUST0610,2023-06-17,91.85,65,26640,2019-08-31,0,PUR05540
CUST0610,2022-10-07,250.9,65,26640,2019-08-31,0,PUR05541
CUST0610,2023-06-26,78.66,65,26640,2019-08-31,0,PUR05542
CUST0610,2021-10-21,116.27,65,26640,2019-08-31,0,PUR05543
CUST0610,2021-08-05,139.21,65,26640,2019-08-31,0,PUR05544
CUST0610,2021-06-27,298.2,65,26640,2019-08-31,0,PUR05545
CUST0610,2023-03-12,376.75,65,26640,2019-08-31,0,PUR05546
CUST0611,2020-12-02,55.94,53,64547,2020-01-23,0,PUR05547
CUST0611,2020-12-22,262.88,53,64547,2020-01-23,0,PUR05548
CUST0611,2022-01-26,429.83,53,64547,2020-01-23,0,PUR05549
CUST0611,2023-02-10,20.19,53,64547,2020-01-23,0,PUR05550
CUST0611,2023-10-29,364.83,53,64547,2020-01-23,0,PUR05551
CUST0611,2020-02-08,318.73,53,64547,2020-01-23,0,PUR05552
CUST0611,2021-06-06,329.32,53,64547,2020-01-23,0,PUR05553
CUST0611,2023-06-13,330.22,53,64547,2020-01-23,0,PUR05554
CUST0611,2021-02-12,198.67,53,64547,2020-01-23,0,PUR05555
CUST0611,2023-09-01,333.16,53,64547,2020-01-23,0,PUR05556
CUST0611,2020-03-16,363.18,53,64547,2020-01-23,0,PUR05557
CUST0611,2022-05-25,484.76,53,64547,2020-01-23,0,PUR05558
CUST0611,2023-06-19,463.43,53,64547,2020-01-23,0,PUR05559
CUST0611,2020-08-05,270.33,53,64547,2020-01-23,0,PUR05560
CUST0612,2022-12-05,424.69,35,74620,2021-06-02,0,PUR05561
CUST0612,2022-11-23,161.24,35,74620,2021-06-02,0,PUR05562
CUST0612,2022-08-19,200.02,35,74620,2021-06-02,0,PUR05563
CUST0612,2023-06-07,224.54,35,74620,2021-06-02,0,PUR05564
CUST0612,2021-06-07,75.28,35,74620,2021-06-02,0,PUR05565
CUST0612,2021-12-09,175.43,35,74620,2021-06-02,0,PUR05566
CUST0612,2021-08-22,443.16,35,74620,2021-06-02,0,PUR05567
CUST0612,2023-03-29,402.28,35,74620,2021-06-02,0,PUR05568
CUST0612,2022-01-21,26.73,35,74620,2021-06-02,0,PUR05569
CUST0612,2023-05-12,152.85,35,74620,2021-06-02,0,PUR05570
CUST0612,2022-05-23,390.87,35,74620,2021-06-02,0,PUR05571
CUST0612,2022-08-24,126.96,35,74620,2021-06-02,0,PUR05572
CUST0612,2021-11-24,145.39,35,74620,2021-06-02,0,PUR05573
CUST0613,2020-09-14,213.42,66,35317,2019-11-19,0,PUR05574
CUST0613,2023-11-26,363.06,66,35317,2019-11-19,0,PUR05575
CUST0614,2021-10-03,224.85,56,27564,2021-07-10,1,PUR05576
CUST0614,2021-10-12,386.11,56,27564,2021-07-10,1,PUR05577
CUST0614,2021-12-07,220.03,56,27564,2021-07-10,1,PUR05578
CUST0614,2021-12-15,423.35,56,27564,2021-07-10,1,PUR05579
CUST0615,2022-10-17,426.12,49,47345,2020-02-29,0,PUR05580
CUST0615,2021-11-13,488.37,49,47345,2020-02-29,0,PUR05581
CUST0615,2023-09-12,305.97,49,47345,2020-02-29,0,PUR05582
CUST0615,2023-05-08,249.69,49,47345,2020-02-29,0,PUR05583
CUST0615,2022-05-24,437.24,49,47345,2020-02-29,0,PUR05584
CUST0615,2020-08-20,133.95,49,47345,2020-02-29,0,PUR05585
CUST0615,2022-10-21,28.84,49,47345,2020-02-29,0,PUR05586
CUST0615,2020-08-25,338.83,49,47345,2020-02-29,0,PUR05587
CUST0615,2020-09-08,451.56,49,47345,2020-02-29,0,PUR05588
CUST0615,2023-04-13,356.55,49,47345,2020-02-29,0,PUR05589
CUST0615,2022-01-07,301.16,49,47345,2020-02-29,0,PUR05590
CUST0615,2023-05-11,87.56,49,47345,2020-02-29,0,PUR05591
CUST0615,2023-08-25,340.95,49,47345,2020-02-29,0,PUR05592
CUST0615,2021-03-24,321.06,49,47345,2020-02-29,0,PUR05593
CUST0615,2020-04-23,31.65,49,47345,2020-02-29,0,PUR05594
CUST0615,2021-02-27,112.08,49,47345,2020-02-29,0,PUR05595
CUST0615,2021-01-17,168.1,49,47345,2020-02-29,0,PUR05596
CUST0615,2023-12-17,379.36,49,47345,2020-02-29,0,PUR05597
CUST0615,2022-01-19,437.28,49,47345,2020-02-29,0,PUR05598
CUST0616,2019-11-09,119.04,41,114223,2019-03-27,0,PUR05599
CUST0616,2019-07-03,42.7,41,114223,2019-03-27,0,PUR05600
CUST0616,2023-04-28,209.86,41,114223,2019-03-27,0,PUR05601
CUST0616,2022-08-14,429.21,41,114223,2019-03-27,0,PUR05602
CUST0616,2020-01-04,452.04,41,114223,2019-03-27,0,PUR05603
CUST0616,2023-11-20,97.3,41,114223,2019-03-27,0,PUR05604
CUST0616,2022-10-25,299.91,41,114223,2019-03-27,0,PUR05605
CUST0616,2022-12-04,279.11,41,114223,2019-03-27,0,PUR05606
CUST0616,2021-01-06,130.0,41,114223,2019-03-27,0,PUR05607
CUST0616,2022-12-29,351.21,41,114223,2019-03-27,0,PUR05608
CUST0616,2019-10-28,160.66,41,114223,2019-03-27,0,PUR05609
CUST0616,2023-07-17,260.18,41,114223,2019-03-27,0,PUR05610
CUST0616,2019-11-07,440.72,41,114223,2019-03-27,0,PUR05611
CUST0616,2023-05-05,80.28,41,114223,2019-03-27,0,PUR05612
CUST0617,2023-10-24,416.01,40,99273,2021-07-26,0,PUR05613
CUST0617,2023-08-16,214.09,40,99273,2021-07-26,0,PUR05614
CUST0617,2022-06-03,347.69,40,99273,2021-07-26,0,PUR05615
CUST0617,2021-10-04,491.7,40,99273,2021-07-26,0,PUR05616
CUST0617,2022-05-12,247.27,40,99273,2021-07-26,0,PUR05617
CUST0617,2022-06-01,475.83,40,99273,2021-07-26,0,PUR05618
CUST0617,2022-04-05,321.93,40,99273,2021-07-26,0,PUR05619
CUST0617,2023-03-01,39.13,40,99273,2021-07-26,0,PUR05620
CUST0617,2022-06-27,148.16,40,99273,2021-07-26,0,PUR05621
CUST0617,2022-07-10,214.15,40,99273,2021-07-26,0,PUR05622
CUST0617,2021-08-11,289.09,40,99273,2021-07-26,0,PUR05623
CUST0617,2021-12-14,91.32,40,99273,2021-07-26,0,PUR05624
CUST0617,2021-11-09,183.34,40,99273,2021-07-26,0,PUR05625
CUST0617,2023-05-28,262.71,40,99273,2021-07-26,0,PUR05626
CUST0618,2023-11-22,458.54,49,94859,2021-12-03,0,PUR05627
CUST0618,2021-12-30,212.05,49,94859,2021-12-03,0,PUR05628
CUST0618,2023-11-02,213.66,49,94859,2021-12-03,0,PUR05629
CUST0618,2023-05-11,60.27,49,94859,2021-12-03,0,PUR05630
CUST0618,2022-08-19,322.52,49,94859,2021-12-03,0,PUR05631
CUST0618,2023-04-13,161.96,49,94859,2021-12-03,0,PUR05632
CUST0618,2022-01-14,104.76,49,94859,2021-12-03,0,PUR05633
CUST0618,2022-04-25,62.33,49,94859,2021-12-03,0,PUR05634
CUST0618,2022-12-22,266.73,49,94859,2021-12-03,0,PUR05635
CUST0618,2022-05-28,308.16,49,94859,2021-12-03,0,PUR05636
CUST0618,2023-02-27,386.29,49,94859,2021-12-03,0,PUR05637
CUST0618,2023-07-26,113.74,49,94859,2021-12-03,0,PUR05638
CUST0619,2020-08-02,283.45,54,100765,2019-10-30,0,PUR05639
CUST0619,2022-11-20,146.66,54,100765,2019-10-30,0,PUR05640
CUST0619,2021-09-24,347.51,54,100765,2019-10-30,0,PUR05641
CUST0619,2022-06-07,404.19,54,100765,2019-10-30,0,PUR05642
CUST0619,2022-09-02,242.81,54,100765,2019-10-30,0,PUR05643
CUST0619,2022-04-26,336.08,54,100765,2019-10-30,0,PUR05644
CUST0619,2023-07-12,416.07,54,100765,2019-10-30,0,PUR05645
CUST0619,2021-02-12,323.12,54,100765,2019-10-30,0,PUR05646
CUST0619,2019-12-26,128.47,54,100765,2019-10-30,0,PUR05647
CUST0619,2023-10-13,392.22,54,100765,2019-10-30,0,PUR05648
CUST0619,2023-10-10,384.61,54,100765,2019-10-30,0,PUR05649
CUST0619,2020-09-23,121.42,54,100765,2019-10-30,0,PUR05650
CUST0619,2020-01-28,64.18,54,100765,2019-10-30,0,PUR05651
CUST0619,2023-01-15,83.69,54,100765,2019-10-30,0,PUR05652
CUST0619,2023-11-16,168.89,54,100765,2019-10-30,0,PUR05653
CUST0619,2021-05-31,473.84,54,100765,2019-10-30,0,PUR05654
CUST0619,2019-12-10,455.07,54,100765,2019-10-30,0,PUR05655
CUST0619,2020-12-08,394.46,54,100765,2019-10-30,0,PUR05656
CUST0620,2020-06-20,179.04,29,94038,2018-06-27,0,PUR05657
CUST0620,2023-12-05,311.67,29,94038,2018-06-27,0,PUR05658
CUST0620,2022-10-08,321.19,29,94038,2018-06-27,0,PUR05659
CUST0620,2023-05-14,22.85,29,94038,2018-06-27,0,PUR05660
CUST0620,2020-07-20,333.81,29,94038,2018-06-27,0,PUR05661
CUST0620,2022-05-25,165.95,29,94038,2018-06-27,0,PUR05662
CUST0620,2021-04-26,408.57,29,94038,2018-06-27,0,PUR05663
CUST0620,2023-08-11,432.64,29,94038,2018-06-27,0,PUR05664
CUST0620,2022-10-13,399.45,29,94038,2018-06-27,0,PUR05665
CUST0620,2020-06-26,414.69,29,94038,2018-06-27,0,PUR05666
CUST0620,2021-03-11,429.29,29,94038,2018-06-27,0,PUR05667
CUST0620,2023-09-11,138.17,29,94038,2018-06-27,0,PUR05668
CUST0620,2020-01-09,474.5,29,94038,2018-06-27,0,PUR05669
CUST0621,2021-03-25,20.81,66,72393,2018-01-05,0,PUR05670
CUST0621,2022-07-15,276.85,66,72393,2018-01-05,0,PUR05671
CUST0621,2021-01-06,304.54,66,72393,2018-01-05,0,PUR05672
CUST0621,2019-01-08,432.91,66,72393,2018-01-05,0,PUR05673
CUST0621,2019-08-21,268.27,66,72393,2018-01-05,0,PUR05674
CUST0621,2023-01-11,426.03,66,72393,2018-01-05,0,PUR05675
CUST0622,2023-10-19,377.28,30,86081,2020-02-01,0,PUR05676
CUST0622,2021-12-07,408.78,30,86081,2020-02-01,0,PUR05677
CUST0622,2023-08-02,173.12,30,86081,2020-02-01,0,PUR05678
CUST0622,2023-09-05,183.86,30,86081,2020-02-01,0,PUR05679
CUST0622,2021-12-11,469.14,30,86081,2020-02-01,0,PUR05680
CUST0622,2023-10-28,215.06,30,86081,2020-02-01,0,PUR05681
CUST0622,2020-07-21,326.36,30,86081,2020-02-01,0,PUR05682
CUST0622,2020-05-07,383.33,30,86081,2020-02-01,0,PUR05683
CUST0622,2023-12-25,293.31,30,86081,2020-02-01,0,PUR05684
CUST0623,2023-01-13,385.98,40,49430,2021-02-01,0,PUR05685
CUST0623,2021-11-14,145.75,40,49430,2021-02-01,0,PUR05686
CUST0623,2021-07-14,149.59,40,49430,2021-02-01,0,PUR05687
CUST0623,2022-01-03,341.83,40,49430,2021-02-01,0,PUR05688
CUST0623,2023-07-27,310.89,40,49430,2021-02-01,0,PUR05689
CUST0623,2021-12-28,53.32,40,49430,2021-02-01,0,PUR05690
CUST0623,2022-08-31,100.27,40,49430,2021-02-01,0,PUR05691
CUST0623,2023-01-31,285.37,40,49430,2021-02-01,0,PUR05692
CUST0623,2022-01-20,489.95,40,49430,2021-02-01,0,PUR05693
CUST0623,2021-03-02,495.3,40,49430,2021-02-01,0,PUR05694
CUST0623,2022-10-14,200.42,40,49430,2021-02-01,0,PUR05695
CUST0623,2023-05-17,473.0,40,49430,2021-02-01,0,PUR05696
CUST0623,2023-02-13,72.8,40,49430,2021-02-01,0,PUR05697
CUST0624,2023-01-10,272.26,42,95532,2018-12-04,0,PUR05698
CUST0624,2022-05-25,432.3,42,95532,2018-12-04,0,PUR05699
CUST0624,2019-12-12,130.28,42,95532,2018-12-04,0,PUR05700
CUST0625,2022-08-05,188.66,52,47788,2019-11-13,0,PUR05701
CUST0625,2022-12-22,211.18,52,47788,2019-11-13,0,PUR05702
CUST0625,2021-01-16,299.61,52,47788,2019-11-13,0,PUR05703
CUST0625,2023-04-14,178.68,52,47788,2019-11-13,0,PUR05704
CUST0626,2023-09-14,356.29,58,115505,2021-06-07,0,PUR05705
CUST0626,2023-03-17,249.43,58,115505,2021-06-07,0,PUR05706
CUST0627,2020-12-12,291.95,47,68543,2018-05-08,0,PUR05707
CUST0627,2021-10-15,436.8,47,68543,2018-05-08,0,PUR05708
CUST0627,2023-03-04,190.55,47,68543,2018-05-08,0,PUR05709
CUST0627,2023-09-18,92.52,47,68543,2018-05-08,0,PUR05710
CUST0627,2021-06-15,282.21,47,68543,2018-05-08,0,PUR05711
CUST0627,2023-09-29,311.7,47,68543,2018-05-08,0,PUR05712
CUST0627,2021-02-12,486.57,47,68543,2018-05-08,0,PUR05713
CUST0627,2018-10-27,249.28,47,68543,2018-05-08,0,PUR05714
CUST0627,2020-05-31,182.3,47,68543,2018-05-08,0,PUR05715
CUST0627,2018-11-07,142.07,47,68543,2018-05-08,0,PUR05716
CUST0627,2019-03-24,159.88,47,68543,2018-05-08,0,PUR05717
CUST0627,2022-12-17,282.28,47,68543,2018-05-08,0,PUR05718
CUST0627,2023-08-11,54.14,47,68543,2018-05-08,0,PUR05719
CUST0627,2022-02-07,436.61,47,68543,2018-05-08,0,PUR05720
CUST0627,2022-10-19,112.73,47,68543,2018-05-08,0,PUR05721
CUST0627,2023-04-29,41.74,47,68543,2018-05-08,0,PUR05722
CUST0627,2023-07-10,203.48,47,68543,2018-05-08,0,PUR05723
CUST0627,2019-07-09,74.25,47,68543,2018-05-08,0,PUR05724
CUST0627,2019-12-01,252.06,47,68543,2018-05-08,0,PUR05725
CUST0627,2023-07-19,241.23,47,68543,2018-05-08,0,PUR05726
CUST0628,2020-10-08,473.8,34,33919,2020-10-04,0,PUR05727
CUST0628,2021-01-21,135.94,34,33919,2020-10-04,0,PUR05728
CUST0628,2023-09-20,424.06,34,33919,2020-10-04,0,PUR05729
CUST0628,2021-02-23,100.79,34,33919,2020-10-04,0,PUR05730
CUST0628,2022-12-17,274.88,34,33919,2020-10-04,0,PUR05731
CUST0628,2021-06-08,305.95,34,33919,2020-10-04,0,PUR05732
CUST0628,2021-11-27,168.27,34,33919,2020-10-04,0,PUR05733
CUST0628,2022-06-26,201.29,34,33919,2020-10-04,0,PUR05734
CUST0628,2022-06-27,498.51,34,33919,2020-10-04,0,PUR05735
CUST0628,2023-06-19,290.77,34,33919,2020-10-04,0,PUR05736
CUST0628,2021-10-10,448.89,34,33919,2020-10-04,0,PUR05737
CUST0628,2021-11-05,225.27,34,33919,2020-10-04,0,PUR05738
CUST0628,2023-08-02,495.05,34,33919,2020-10-04,0,PUR05739
CUST0628,2020-11-12,267.2,34,33919,2020-10-04,0,PUR05740
CUST0628,2022-06-08,445.42,34,33919,2020-10-04,0,PUR05741
CUST0628,2023-11-23,118.54,34,33919,2020-10-04,0,PUR05742
CUST0628,2023-09-30,133.63,34,33919,2020-10-04,0,PUR05743
CUST0628,2021-11-13,255.89,34,33919,2020-10-04,0,PUR05744
CUST0629,2022-09-19,89.81,66,89346,2018-12-11,0,PUR05745
CUST0629,2023-01-13,449.06,66,89346,2018-12-11,0,PUR05746
CUST0629,2021-06-29,259.57,66,89346,2018-12-11,0,PUR05747
CUST0629,2022-02-05,195.54,66,89346,2018-12-11,0,PUR05748
CUST0629,2019-12-25,328.81,66,89346,2018-12-11,0,PUR05749
CUST0629,2021-12-25,174.11,66,89346,2018-12-11,0,PUR05750
CUST0629,2023-05-27,324.82,66,89346,2018-12-11,0,PUR05751
CUST0629,2019-05-09,146.33,66,89346,2018-12-11,0,PUR05752
CUST0629,2020-07-03,499.07,66,89346,2018-12-11,0,PUR05753
CUST0629,2019-06-02,243.25,66,89346,2018-12-11,0,PUR05754
CUST0629,2022-04-18,160.36,66,89346,2018-12-11,0,PUR05755
CUST0629,2020-06-15,229.13,66,89346,2018-12-11,0,PUR05756
CUST0629,2020-09-04,105.0,66,89346,2018-12-11,0,PUR05757
CUST0629,2020-11-06,108.8,66,89346,2018-12-11,0,PUR05758
CUST0629,2019-01-16,406.43,66,89346,2018-12-11,0,PUR05759
CUST0629,2022-02-01,210.21,66,89346,2018-12-11,0,PUR05760
CUST0630,2019-01-28,361.85,37,116122,2018-09-17,0,PUR05761
CUST0630,2023-08-17,450.32,37,116122,2018-09-17,0,PUR05762
CUST0630,2021-06-27,381.85,37,116122,2018-09-17,0,PUR05763
CUST0630,2023-03-20,272.11,37,116122,2018-09-17,0,PUR05764
CUST0630,2022-05-10,251.25,37,116122,2018-09-17,0,PUR05765
CUST0630,2019-05-28,498.63,37,116122,2018-09-17,0,PUR05766
CUST0630,2020-05-23,96.42,37,116122,2018-09-17,0,PUR05767
CUST0630,2020-12-28,470.24,37,116122,2018-09-17,0,PUR05768
CUST0630,2021-11-22,151.11,37,116122,2018-09-17,0,PUR05769
CUST0630,2019-04-20,467.04,37,116122,2018-09-17,0,PUR05770
CUST0630,2019-09-15,373.56,37,116122,2018-09-17,0,PUR05771
CUST0630,2020-05-22,461.04,37,116122,2018-09-17,0,PUR05772
CUST0631,2018-12-22,153.05,65,59974,2018-09-27,1,PUR05773
CUST0632,2023-07-20,80.24,42,36371,2021-12-25,0,PUR05774
CUST0632,2023-02-04,107.97,42,36371,2021-12-25,0,PUR05775
CUST0632,2022-03-14,117.42,42,36371,2021-12-25,0,PUR05776
CUST0632,2023-05-21,151.15,42,36371,2021-12-25,0,PUR05777
CUST0632,2023-03-20,350.09,42,36371,2021-12-25,0,PUR05778
CUST0632,2023-10-14,23.04,42,36371,2021-12-25,0,PUR05779
CUST0632,2023-12-21,158.46,42,36371,2021-12-25,0,PUR05780
CUST0632,2022-06-12,374.02,42,36371,2021-12-25,0,PUR05781
CUST0632,2023-10-25,479.95,42,36371,2021-12-25,0,PUR05782
CUST0632,2022-12-09,468.21,42,36371,2021-12-25,0,PUR05783
CUST0632,2022-09-14,149.15,42,36371,2021-12-25,0,PUR05784
CUST0632,2023-03-30,448.29,42,36371,2021-12-25,0,PUR05785
CUST0632,2022-12-11,389.11,42,36371,2021-12-25,0,PUR05786
CUST0632,2023-06-21,155.36,42,36371,2021-12-25,0,PUR05787
CUST0632,2023-07-01,104.66,42,36371,2021-12-25,0,PUR05788
CUST0632,2022-12-06,430.54,42,36371,2021-12-25,0,PUR05789
CUST0632,2023-02-03,393.33,42,36371,2021-12-25,0,PUR05790
CUST0632,2023-06-30,451.9,42,36371,2021-12-25,0,PUR05791
CUST0633,2023-10-16,205.7,39,65084,2018-12-28,0,PUR05792
CUST0633,2020-12-07,240.33,39,65084,2018-12-28,0,PUR05793
CUST0633,2020-09-07,30.53,39,65084,2018-12-28,0,PUR05794
CUST0633,2022-06-30,387.16,39,65084,2018-12-28,0,PUR05795
CUST0633,2019-12-26,110.89,39,65084,2018-12-28,0,PUR05796
CUST0633,2022-02-18,22.62,39,65084,2018-12-28,0,PUR05797
CUST0633,2019-02-05,190.15,39,65084,2018-12-28,0,PUR05798
CUST0634,2019-06-08,38.72,30,49629,2018-01-06,0,PUR05799
CUST0634,2018-05-05,232.68,30,49629,2018-01-06,0,PUR05800
CUST0635,2021-12-30,55.04,36,71184,2020-01-18,0,PUR05801
CUST0635,2023-07-18,37.01,36,71184,2020-01-18,0,PUR05802
